code,,level,category,state,ppd,address,postcode,city,longitude,latitude
TBA7024,SEKOLAH KEBANGSAAN TANJUNG GELAM,Rendah,SK,TERENGGANU,PPD KUALA NERUS,"KAMPUNG PAK TUYU, MENGABANG TELIPOT",21030,KUALA TERENGGANU,103.080000,5.412780
TBA7025,SEKOLAH KEBANGSAAN PADANG AIR,Rendah,SK,TERENGGANU,PPD KUALA NERUS,BT 9   JALAN KOTA BHARU,21060,KUALA TERENGGANU,103.074000,5.348920
TBA7026,SEKOLAH KEBANGSAAN KOMPLEKS SEBERANG TAKIR,Rendah,SK,TERENGGANU,PPD KUALA NERUS,"KAMPUNG BATIN, SEBERANG TAKIR",21300,KUALA TERENGGANU,103.122000,5.347090
TBA7027,SEKOLAH KEBANGSAAN INSTITUT PENDIDIKAN GURU KAMPUS DATO RAZALI ISMAIL,Rendah,SK,TERENGGANU,PPD KUALA NERUS,INSTITUT PERGURUAN KAMPUS DATO` RAZALI ISMAIL,21030,KUALA TERENGGANU,103.059438,5.420887
TBA7028,SEKOLAH KEBANGSAAN PADANG KEMUNTING,Rendah,SK,TERENGGANU,PPD KUALA NERUS,KG PADANG KEMUNTING  BATU RAKIT,21020,KUALA TERENGGANU,103.050582,5.403277
TBA7029,SEKOLAH KEBANGSAAN KOMPLEKS TEMBESU,Rendah,SK,TERENGGANU,PPD KUALA NERUS,KUALA TERENGGANU,21060,KUALA TERENGGANU,103.086446,5.350336
TBB0061,SEKOLAH KEBANGSAAN TENGKU MAHMUD,Rendah,SK,TERENGGANU,PPD BESUT,ALOR LINTANG,22200,BESUT,102.553370,5.773170
TBB1030,SEKOLAH KEBANGSAAN SULTAN OMAR,Rendah,SK,TERENGGANU,PPD DUNGUN,JALAN SEKOLAH,23000,DUNGUN,103.416316,4.763678
TBB2024,SEKOLAH KEBANGSAAN SULTAN ISMAIL,Rendah,SK,TERENGGANU,PPD KEMAMAN,DI HADAPAN LOT 144,24000,KEMAMAN,103.421358,4.248036
TBB3088,SEKOLAH KEBANGSAAN SULTAN SULAIMAN 1,Rendah,SK,TERENGGANU,PPD KUALA TERENGGANU,JALAN SULTAN OMAR,20300,KUALA TERENGGANU,103.141000,5.320910
TBB3089,SEKOLAH KEBANGSAAN SULTAN SULAIMAN 2,Rendah,SK,TERENGGANU,PPD KUALA TERENGGANU,JALAN BATAS BARU,20300,KUALA TERENGGANU,103.140000,5.323230
TBB3090,SEKOLAH KEBANGSAAN TENGKU BARIAH,Rendah,SK,TERENGGANU,PPD KUALA TERENGGANU,JALAN PASIR PANJANG,21100,KUALA TERENGGANU,103.137640,5.304499
TBB5038,SEKOLAH KEBANGSAAN TENGKU AMPUAN INTAN,Rendah,SK,TERENGGANU,PPD HULU TERENGGANU,"KM.1, JALAN KUALA TERENGGANU",21700,KUALA BERANG,103.030615,5.072025
TBC0063,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA,Rendah,SJKC,TERENGGANU,PPD BESUT,SIMPANG TIGA,22000,JERTEH,102.498081,5.737572
TBC1032,SEKOLAH JENIS KEBANGSAAN (CINA) KWANG HWA,Rendah,SJKC,TERENGGANU,PPD DUNGUN,JALAN TAMBUN,23000,DUNGUN,103.424444,4.776280
TBC1033,SEKOLAH JENIS KEBANGSAAN (CINA) SIN CHONE,Rendah,SJKC,TERENGGANU,PPD DUNGUN,BATU 5,23000,DUNGUN,103.415893,4.714396
TBC1034,SEKOLAH JENIS KEBANGSAAN (CINA) CHEE MONG,Rendah,SJKC,TERENGGANU,PPD DUNGUN,JALAN BESAR,23100,PAKA,103.436707,4.633284
TBC2026,SEKOLAH JENIS KEBANGSAAN (CINA) LOK KHOON,Rendah,SJKC,TERENGGANU,PPD KEMAMAN,AYER JERNIH,24210,KEMASIK,103.397000,4.408290
TBC2027,SEKOLAH JENIS KEBANGSAAN (CINA) CHUKAI,Rendah,SJKC,TERENGGANU,PPD KEMAMAN,JALAN  JAKAR,24000,CHUKAI,103.429000,4.226830
